measure_id,measure_name,location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,age_id,age_name,year_id,metric,mx,upper,lower
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2006,Rate,243.01575781203,252.018489538649,234.705096881832
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2007,Rate,232.945429786235,241.358094429276,224.23810906367
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2008,Rate,224.286185521113,232.502586881539,216.080532775976
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2009,Rate,227.983865287888,236.054550098554,220.015201308656
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2010,Rate,217.182408758384,225.181805841992,208.909848981256
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2011,Rate,216.781394781272,224.791340611514,208.539522190148
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2012,Rate,213.595302789994,222.058062406983,205.406587636657
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2013,Rate,216.146281258475,224.260547587251,208.01864468169
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,2,Female,27,Age-standardized,2014,Rate,217.371398495964,225.591510416139,209.581349416642
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1980,Rate,533.36714278472,547.617674825942,517.143864478206
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1981,Rate,522.273305567985,537.160924207195,507.031433430971
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1982,Rate,512.437574261409,527.174790121993,498.143155802009
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1983,Rate,494.362682247796,508.799407426984,481.149255536596
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1984,Rate,488.029445511408,501.671126310236,474.08962065572
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1985,Rate,494.294837910318,508.577891121825,480.447569308999
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1986,Rate,482.668481441174,496.564724786135,469.927090076588
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1987,Rate,469.466517419752,482.255128397296,456.797283767922
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1988,Rate,460.867726116032,473.3720559232,447.96382693924
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1989,Rate,444.344103702861,456.155628422779,432.081098010082
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1990,Rate,421.764184456634,433.461143296536,410.344571967212
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1991,Rate,419.472790023384,430.954107580284,408.770790785222
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1992,Rate,396.0523888026,406.79495435262,385.70273894888
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1993,Rate,397.546018352913,407.980435243391,387.689867125042
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1994,Rate,397.263694755237,407.703888186288,386.524402946317
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1995,Rate,385.483817140017,395.986256372608,375.210721581303
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1996,Rate,380.43363198391,390.7700617684,370.611026314021
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1997,Rate,367.405652116506,377.938375559375,357.686923338867
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1998,Rate,354.95784302422,364.431031807735,345.430073667266
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,1999,Rate,354.141173416024,363.467508405262,345.546073098381
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2000,Rate,351.071390856208,360.132059785646,342.146676380331
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2001,Rate,348.063385569529,356.736641505516,339.230172177342
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2002,Rate,327.730424995119,336.218596767423,318.977326777543
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2003,Rate,326.299031103592,334.436057568247,318.229538897712
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2004,Rate,313.375248377666,321.282436556423,305.335321305625
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2005,Rate,304.010554345246,312.217798703737,295.654802569214
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2006,Rate,282.350750661136,290.042442128856,274.771934224968
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2007,Rate,273.56074254729,280.733968131326,265.45731781165
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2008,Rate,263.362751600746,270.634774357566,256.088323454117
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2009,Rate,260.776762716609,267.803910963343,253.345133680106
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2010,Rate,253.978285641695,261.165249177622,246.361356393745
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2011,Rate,253.638369982575,260.752521434804,246.316694172095
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2012,Rate,245.04628302225,252.55280445639,237.623044130962
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2013,Rate,247.107727680378,254.032848639841,240.170352063572
1,Deaths,530,Delaware,10,491,Cardiovascular diseases,3,Both,27,Age-standardized,2014,Rate,250.574135540921,257.486656356411,243.434872869345
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1980,Rate,681.501023157907,723.338027545652,639.080734241555
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1981,Rate,692.80186893225,734.746487336591,648.81721765335
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1982,Rate,660.109065178608,700.982181965917,619.304116097986
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1983,Rate,655.451180460765,699.252320930426,615.552250107672
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1984,Rate,644.922338570891,684.160801427881,606.256633915495
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1985,Rate,656.673876722168,698.098627027757,618.868521721985
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1986,Rate,649.106170119437,687.130951846796,611.642714666527
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1987,Rate,621.139709521657,658.912359449564,587.020500691765
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1988,Rate,599.581199094494,635.600143957508,564.980695615205
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1989,Rate,562.836220109764,594.501643930994,530.795496784142
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1990,Rate,545.850160661302,576.798286529742,517.067921007632
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1991,Rate,544.990112738288,577.507922683264,513.749941447532
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1992,Rate,527.091627327156,557.036939190213,498.31247711917
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1993,Rate,511.542148612481,541.247015924195,482.813958385251
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1994,Rate,510.962791059628,541.162971806416,482.688583422996
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1995,Rate,517.786956455277,548.147697221354,487.529331426817
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1996,Rate,517.550533610545,546.527248579873,488.930132449781
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1997,Rate,481.022747429164,508.649810366526,452.80131986664
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1998,Rate,470.31807310463,497.421236782741,442.394400428788
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,1999,Rate,475.286518776193,501.941972929155,448.474337546717
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2000,Rate,450.372295357091,477.763966721659,426.184089309355
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2001,Rate,449.5617112376,474.561011822574,427.00971702554
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2002,Rate,434.387464245608,461.127534074513,410.157455157059
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2003,Rate,427.895777438201,453.929274285563,404.075930022587
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2004,Rate,407.042667931025,431.470332806216,385.765355317754
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2005,Rate,404.400743229807,427.269739828347,381.816820665125
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2006,Rate,381.414292333756,402.18505735641,360.696219277248
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2007,Rate,368.364195284067,389.356937145977,344.81981944493
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2008,Rate,359.661881185057,379.847690625495,339.361620905915
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2009,Rate,352.040157988274,373.001622400292,332.884000695697
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2010,Rate,348.436441950897,369.200243685887,328.273081288633
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2011,Rate,329.645939246492,348.609704728181,310.73017686347
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2012,Rate,322.042532064239,341.180893845675,302.386157527957
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2013,Rate,319.312811680281,337.406831610943,300.613360615279
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,1,Male,27,Age-standardized,2014,Rate,329.098913102281,348.394873333933,309.718587114343
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1980,Rate,455.705947372955,484.698819383048,429.012457733753
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1981,Rate,440.703077512545,470.230324647507,414.254433175859
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1982,Rate,434.367013481362,462.060001352353,406.554587061017
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1983,Rate,431.448413310278,459.217230532053,405.464867446293
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1984,Rate,420.485193995956,446.810845311792,396.456443346025
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1985,Rate,438.8330720549,465.937706688309,413.105480106689
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1986,Rate,427.577426885987,455.687150462003,402.429186527479
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1987,Rate,429.146753772409,454.154289423406,404.84758220457
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1988,Rate,411.434422498419,437.339644220919,387.952629258288
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1989,Rate,401.24794195893,425.351681294362,378.84959871507
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1990,Rate,385.122308614856,407.518713833848,361.066246295211
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1991,Rate,368.249897477671,391.126439271587,347.689816940676
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1992,Rate,356.736661706331,375.880782156896,337.370733539051
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1993,Rate,364.713946765995,385.986203288383,344.430404678455
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1994,Rate,361.270541229001,384.032639051607,340.285619489918
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1995,Rate,345.600428426153,365.430948398719,325.26978281699
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1996,Rate,340.241601246058,359.768962652143,321.61859501708
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1997,Rate,346.499180804739,366.724422554086,328.310549082605
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1998,Rate,336.805779139237,355.99929755548,317.639227901754
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,1999,Rate,341.037587024537,359.710490133956,323.605256479976
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2000,Rate,324.631780582245,342.155620985212,307.841066121179
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2001,Rate,325.054529817316,344.345299967297,305.988983603671
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2002,Rate,323.61266020279,341.366293503804,305.314900195435
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2003,Rate,306.712938504183,324.763831984486,290.282306194807
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2004,Rate,294.667354408527,310.103592058423,278.840838247151
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2005,Rate,293.407459317267,310.021220731053,277.316628215927
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2006,Rate,278.227202129596,294.379874802857,263.733300576527
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2007,Rate,262.504634865759,278.18826265804,246.853352441269
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2008,Rate,256.840935160788,270.94719526583,242.491926115244
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2009,Rate,260.693602592067,275.302123294638,245.678535817932
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2010,Rate,244.270726719833,258.874512974124,230.632876727968
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2011,Rate,238.2020578946,253.042912228187,223.661191080208
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2012,Rate,243.92376522976,258.349717769213,229.772319703464
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2013,Rate,238.247266352922,251.94469025716,224.429386547871
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,2,Female,27,Age-standardized,2014,Rate,241.995638422493,255.324126125374,227.960879576817
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1980,Rate,552.576712988259,577.320306937812,528.490532250071
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1981,Rate,547.336686324954,572.179673334285,521.788248198821
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1982,Rate,530.404782680007,554.55538200014,509.282107990366
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1983,Rate,526.638796293865,550.305792432186,503.155188694812
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1984,Rate,515.468598485603,539.917720190022,494.367993653307
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1985,Rate,531.616399921538,556.370322134912,508.764134868614
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1986,Rate,521.389382527578,545.718873259848,499.285016310202
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1987,Rate,511.852575569456,533.343219044431,491.359048539411
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1988,Rate,492.174588628954,513.621638448975,471.223401320716
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1989,Rate,471.742200921482,491.907616808753,452.806878723773
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1990,Rate,455.225747144742,474.383371240936,435.593564902342
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1991,Rate,444.168739753146,463.379088760841,425.077324983144
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1992,Rate,429.85585229003,447.493425505301,412.862422784418
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1993,Rate,428.893245243288,447.270911843579,411.835222111039
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1994,Rate,426.565664960499,445.75084510008,408.159476490809
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1995,Rate,419.498344247975,437.473098866481,402.354079647574
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1996,Rate,415.820423603334,432.602513856653,398.71307203262
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1997,Rate,405.547680680311,422.200322394089,388.903919170776
1,Deaths,889,Kent County,10001,491,Cardiovascular diseases,3,Both,27,Age-standardized,1998,Rate,395.159888490273,411.694762807914,377.9698113195
